10	300
muneosuzuki	muneosuzuki_2002_03_15_19_00-shot15_68-Track1-Frame6541-Face1	muneosuzuki_2002_08_01_19_00-shot01_66-Track3-Frame20948-Face1
shinzoabe	shinzoabe_2005_06_18_19_00-shot18_63-Track1-Frame19365-Face1	shinzoabe_2007_05_24_19_00-shot24_92-Track1-Frame29294-Face1
takenorikanzaki	takenorikanzaki_2002_04_17_19_00-shot17_25-Track1-Frame12753-Face1	takenorikanzaki_2006_09_20_19_00-shot20_100-Track1-Frame17275-Face1
tetsuroyano	tetsuroyano_2008_07_10_19_00-shot10_10-Track2-Frame3334-Face2	tetsuroyano_2008_07_13_19_00-shot13_1-Track2-Frame286-Face2
shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_104-Track1-Frame20339-Face1	shoichinakagawa_2009_02_17_19_00-shot17_21-Track1-Frame2753-Face1
jianchaoliu	jianchaoliu_2008_07_01_19_00-shot01_164-Track1-Frame40004-Face1	jianchaoliu_2008_12_09_19_00-shot09_137-Track1-Frame45040-Face2
kikokawashima	kikokawashima_2006_09_06_19_00-shot06_195-Track2-Frame33559-Face1	kikokawashima_2006_09_11_19_00-shot11_74-Track1-Frame18394-Face1
jiabaowen	jiabaowen_2005_10_12_19_00-shot12_58-Track1-Frame14761-Face1	jiabaowen_2010_10_06_19_00-shot06_50-Track4-Frame22565-Face1
marionjones	marionjones_2007_10_06_19_00-shot06_75-Track1-Frame17696-Face1	marionjones_2007_10_09_19_00-shot09_115-Track1-Frame33002-Face1
saddamhussein	saddamhussein_2003_01_11_19_00-shot11_87-Track1-Frame23351-Face1	saddamhussein_2003_01_22_19_00-shot22_112-Track1-Frame33460-Face1
akihito	akihito_2003_01_20_19_00-shot20_238-Track1-Frame50792-Face1	akihito_2006_09_10_19_00-shot10_21-Track1-Frame3584-Face1
shohakuho	shohakuho_2006_06_26_19_00-shot26_186-Track1-Frame48463-Face1	shohakuho_2006_07_07_19_00-shot07_187-Track2-Frame47042-Face1
mizuhofukushima	mizuhofukushima_2007_07_11_19_00-shot11_37-Track1-Frame6544-Face1	mizuhofukushima_2009_12_09_19_00-shot09_4-Track1-Frame353-Face1
takenorikanzaki	takenorikanzaki_2006_09_14_19_00-shot14_87-Track1-Frame28945-Face1	takenorikanzaki_2006_09_20_19_00-shot20_100-Track1-Frame17275-Face1
barakobama	barakobama_2008_11_08_19_00-shot08_70-Track1-Frame17506-Face1	barakobama_2009_01_03_19_00-shot03_81-Track1-Frame23196-Face1
naotokan	naotokan_2009_09_15_19_00-shot15_50-Track1-Frame12030-Face1	naotokan_2011_01_12_19_00-shot12_19-Track1-Frame7444-Face1
georgebush	georgebush_2002_10_17_19_00-shot17_16-Track1-Frame7431-Face1	georgebush_2003_11_15_19_00-shot15_49-Track1-Frame16248-Face1
osamabinladen	osamabinladen_2001_09_27_19_00-shot27_67-Track1-Frame24636-Face1	osamabinladen_2002_01_09_19_00-shot09_1-Track1-Frame288-Face1
monalisa	monalisa_2006_04_27_19_00-shot27_77-Track1-Frame21828-Face1	monalisa_2008_01_15_19_00-shot15_4-Track1-Frame589-Face1
daisuketakahashi	daisuketakahashi_2010_03_26_19_00-shot26_146-Track1-Frame41782-Face1	daisuketakahashi_2010_03_30_19_00-shot30_165-Track1-Frame44704-Face1
kosukekitajima	kosukekitajima_2004_01_07_19_00-shot07_149-Track1-Frame38624-Face1	kosukekitajima_2005_02_26_19_00-shot26_16-Track1-Frame2155-Face1
aifukuhara	aifukuhara_2003_05_27_19_00-shot27_178-Track1-Frame45159-Face2	aifukuhara_2005_03_12_19_00-shot12_196-Track1-Frame45799-Face1
ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_50-Track1-Frame24738-Face1	ebizoichikawa_2010_12_08_19_00-shot08_56-Track1-Frame25188-Face1
jyun	jyun_2007_09_27_19_00-shot27_87-Track1-Frame15422-Face1	jyun_2008_02_07_19_00-shot07_41-Track2-Frame12083-Face1
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_153-Track1-Frame38705-Face1	akitakasaiki_2008_06_07_19_00-shot07_156-Track1-Frame39256-Face1
shin	shin_2002_08_26_19_00-shot26_147-Track2-Frame45757-Face1	shin_2002_08_27_19_00-shot27_47-Track1-Frame12919-Face1
kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track1-Frame18259-Face1	kazuhitohikima_2008_05_14_19_00-shot14_74-Track2-Frame18383-Face1
mizuhofukushima	mizuhofukushima_2003_11_15_19_00-shot15_9-Track1-Frame1989-Face1	mizuhofukushima_2007_12_23_19_00-shot23_100-Track1-Frame29282-Face1
barakobama	barakobama_2009_06_25_19_00-shot25_93-Track1-Frame27970-Face1	barakobama_2010_11_14_19_00-shot14_66-Track1-Frame22713-Face1
sadakazutanigaki	sadakazutanigaki_2004_12_18_19_00-shot18_139-Track1-Frame35454-Face1	sadakazutanigaki_2010_08_11_19_00-shot11_98-Track1-Frame30755-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_65-Track1-Frame16307-Face1	tsuyoshiyamashita_2007_11_22_19_00-shot22_93-Track1-Frame16966-Face1
junichirokoizumi	junichirokoizumi_2001_05_31_19_00-shot31_29-Track1-Frame5811-Face1	junichirokoizumi_2002_01_31_19_00-shot31_14-Track1-Frame4436-Face1
junichirokoizumi	junichirokoizumi_2003_01_06_19_00-shot06_28-Track1-Frame8034-Face1	junichirokoizumi_2006_02_13_19_00-shot13_153-Track1-Frame33534-Face1
shintaroishihara	shintaroishihara_2003_01_30_19_00-shot30_24-Track1-Frame9240-Face1	shintaroishihara_2010_04_10_19_00-shot10_73-Track1-Frame12627-Face1
yujiang	yujiang_2007_01_30_19_00-shot30_73-Track1-Frame18947-Face1	yujiang_2008_06_18_19_00-shot18_18-Track1-Frame8127-Face1
kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track2-Frame18383-Face1	kazuhitohikima_2008_05_14_19_00-shot14_74-Track4-Frame18625-Face1
wataruabe	wataruabe_2007_05_16_19_00-shot16_13-Track1-Frame1898-Face1	wataruabe_2007_12_20_19_00-shot20_7-Track1-Frame1256-Face1
zico	zico_2005_09_02_19_00-shot02_156-Track1-Frame48852-Face1	zico_2006_06_26_19_00-shot26_126-Track1-Frame36413-Face1
daisuketakahashi	daisuketakahashi_2010_02_17_19_00-shot17_32-Track1-Frame5062-Face1	daisuketakahashi_2010_02_19_19_00-shot19_8-Track1-Frame1196-Face1
maoasada	maoasada_2010_02_21_19_00-shot21_77-Track4-Frame12472-Face1	maoasada_2010_04_11_19_00-shot11_198-Track1-Frame43022-Face1
myung-baklee	myung-baklee_2007_12_18_19_00-shot18_123-Track1-Frame32257-Face1	myung-baklee_2008_02_25_19_00-shot25_115-Track1-Frame23991-Face1
tonyblair	tonyblair_2001_09_21_19_00-shot21_50-Track1-Frame13574-Face1	tonyblair_2001_10_09_19_00-shot09_139-Track1-Frame45373-Face1
naotokan	naotokan_2009_03_12_19_00-shot12_25-Track1-Frame8596-Face1	naotokan_2010_11_13_19_00-shot13_50-Track1-Frame17980-Face1
ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_152-Track1-Frame41270-Face1	ryoishikawa_2009_02_14_19_00-shot14_157-Track1-Frame41992-Face1
yoichimasuzoe	yoichimasuzoe_2007_08_31_19_00-shot31_85-Track1-Frame16944-Face1	yoichimasuzoe_2008_03_14_19_00-shot14_3-Track1-Frame214-Face2
jianchaoliu	jianchaoliu_2005_03_03_19_00-shot03_188-Track1-Frame38758-Face1	jianchaoliu_2008_12_09_19_00-shot09_137-Track1-Frame45040-Face2
donaldrumsfeld	donaldrumsfeld_2001_10_13_19_00-shot13_48-Track1-Frame13415-Face1	donaldrumsfeld_2003_02_27_19_00-shot27_25-Track1-Frame9563-Face1
shizukaarakawa	shizukaarakawa_2006_05_07_19_00-shot07_57-Track2-Frame14261-Face2	shizukaarakawa_2006_05_07_19_00-shot07_66-Track1-Frame17148-Face1
osamabinladen	osamabinladen_2001_10_02_19_00-shot02_1-Track1-Frame308-Face1	osamabinladen_2001_12_17_19_00-shot17_91-Track1-Frame26323-Face1
akinoriasashoryu	akinoriasashoryu_2005_11_01_19_00-shot01_225-Track1-Frame48831-Face1	akinoriasashoryu_2007_03_24_19_00-shot24_152-Track1-Frame39605-Face1
naruhito	naruhito_2004_05_12_19_00-shot12_108-Track1-Frame27601-Face1	naruhito_2004_05_12_19_00-shot12_109-Track1-Frame27739-Face1
shintaroishihara	shintaroishihara_2007_04_09_19_00-shot09_35-Track1-Frame4379-Face1	shintaroishihara_2009_04_13_19_00-shot13_158-Track1-Frame47003-Face1
masayoshison	masayoshison_2004_02_27_19_00-shot27_132-Track1-Frame40710-Face1	masayoshison_2006_10_30_19_00-shot30_82-Track1-Frame23330-Face1
yoichimasuzoe	yoichimasuzoe_2007_07_03_19_00-shot03_58-Track2-Frame10176-Face1	yoichimasuzoe_2009_02_24_19_00-shot24_96-Track1-Frame29979-Face1
shizukaarakawa	shizukaarakawa_2006_02_26_19_00-shot26_72-Track1-Frame17990-Face1	shizukaarakawa_2006_03_04_19_00-shot04_99-Track1-Frame23965-Face1
donaldrumsfeld	donaldrumsfeld_2003_03_29_19_00-shot29_131-Track1-Frame33240-Face1	donaldrumsfeld_2007_02_14_19_00-shot14_151-Track1-Frame40135-Face1
banrikaieda	banrikaieda_2011_01_14_19_00-shot14_75-Track2-Frame28380-Face1	banrikaieda_2011_05_17_19_00-shot17_41-Track1-Frame34477-Face1
takakodoi	takakodoi_2001_09_27_19_00-shot27_136-Track1-Frame43190-Face1	takakodoi_2002_02_20_19_00-shot20_96-Track3-Frame28624-Face4
saddamhussein	saddamhussein_2004_07_02_19_00-shot02_39-Track1-Frame12828-Face1	saddamhussein_2006_12_29_19_00-shot29_97-Track1-Frame24508-Face1
shoichinakagawa	shoichinakagawa_2009_02_16_19_00-shot16_119-Track1-Frame25079-Face1	shoichinakagawa_2009_02_16_19_00-shot16_91-Track1-Frame20179-Face1
shizukakamei	shizukakamei_2001_04_13_19_00-shot13_65-Track1-Frame16582-Face1	shizukakamei_2001_10_17_19_00-shot17_160-Track1-Frame48501-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45629-Face1	sennichihoshino_2001_12_15_19_00-shot15_180-Track1-Frame45991-Face1
junichirokoizumi	junichirokoizumi_2002_04_23_19_00-shot23_29-Track1-Frame8594-Face1	junichirokoizumi_2006_03_27_19_00-shot27_77-Track1-Frame21587-Face1
monalisa	monalisa_2006_04_27_19_00-shot27_67-Track1-Frame19285-Face1	monalisa_2006_09_27_19_00-shot27_180-Track1-Frame39969-Face1
kikokawashima	kikokawashima_2006_07_27_19_00-shot27_153-Track1-Frame35017-Face1	kikokawashima_2006_09_06_19_00-shot06_47-Track2-Frame8715-Face1
wataruabe	wataruabe_2007_05_16_19_00-shot16_120-Track1-Frame33251-Face1	wataruabe_2007_07_31_19_00-shot31_9-Track1-Frame1792-Face1
bunmeiibuki	bunmeiibuki_2008_01_28_19_00-shot28_27-Track1-Frame3875-Face1	bunmeiibuki_2009_01_15_19_00-shot15_117-Track1-Frame31774-Face1
jintaohu	jintaohu_2008_05_04_19_00-shot04_48-Track1-Frame9903-Face1	jintaohu_2010_11_11_19_00-shot11_48-Track2-Frame26522-Face3
yumieyoshiba	yumieyoshiba_2006_02_11_19_00-shot11_212-Track1-Frame47900-Face1	yumieyoshiba_2009_03_15_19_00-shot15_209-Track1-Frame48839-Face1
zico	zico_2002_10_07_19_00-shot07_174-Track1-Frame43820-Face1	zico_2006_05_08_19_00-shot08_189-Track1-Frame46092-Face2
hidekimatsui	hidekimatsui_2006_09_21_19_00-shot21_224-Track1-Frame47602-Face1	hidekimatsui_2006_09_27_19_00-shot27_15-Track1-Frame1574-Face1
kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track1-Frame18259-Face1	kazuhitohikima_2008_05_14_19_00-shot14_74-Track4-Frame18625-Face1
takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_135-Track1-Frame30660-Face2	takeshikoizumi_2008_12_04_19_00-shot04_84-Track1-Frame25037-Face1
akiotoyoda	akiotoyoda_2009_06_25_19_00-shot25_90-Track1-Frame26152-Face1	akiotoyoda_2010_02_25_19_00-shot25_45-Track1-Frame11052-Face1
azumakoshiishi	azumakoshiishi_2007_12_13_19_00-shot13_36-Track1-Frame9192-Face1	azumakoshiishi_2009_09_06_19_00-shot06_47-Track1-Frame10033-Face1
yumieyoshiba	yumieyoshiba_2006_01_28_19_00-shot28_182-Track1-Frame49538-Face1	yumieyoshiba_2006_03_11_19_00-shot11_247-Track1-Frame52448-Face1
jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_66-Track1-Frame16922-Face1	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track4-Frame10875-Face1
gloriamacapagal-arroyo	gloriamacapagal-arroyo_2002_01_09_19_00-shot09_77-Track1-Frame22491-Face1	gloriamacapagal-arroyo_2006_02_25_19_00-shot25_89-Track1-Frame26232-Face1
colinpowell	colinpowell_2001_09_16_19_00-shot16_37-Track1-Frame7786-Face1	colinpowell_2004_09_14_19_00-shot14_10-Track1-Frame1684-Face1
fujiomitarai	fujiomitarai_2007_11_12_19_00-shot12_140-Track1-Frame36750-Face2	fujiomitarai_2009_08_03_19_00-shot03_85-Track1-Frame26009-Face2
shinzoabe	shinzoabe_2007_07_03_19_00-shot03_78-Track1-Frame16749-Face1	shinzoabe_2007_08_13_19_00-shot13_70-Track1-Frame17213-Face1
yasuofukuda	yasuofukuda_2002_02_13_19_00-shot13_84-Track1-Frame22716-Face1	yasuofukuda_2007_11_22_19_00-shot22_92-Track1-Frame16638-Face1
johnmccain	johnmccain_2008_09_05_19_00-shot05_12-Track1-Frame1314-Face1	johnmccain_2008_09_05_19_00-shot05_82-Track1-Frame22927-Face1
donaldrumsfeld	donaldrumsfeld_2001_10_30_19_00-shot30_58-Track1-Frame20056-Face1	donaldrumsfeld_2003_03_29_19_00-shot29_137-Track1-Frame34675-Face1
masako	masako_2002_12_05_19_00-shot05_221-Track1-Frame37911-Face1	masako_2002_12_05_19_00-shot05_223-Track1-Frame38270-Face1
christopherhill	christopherhill_2006_11_01_19_00-shot01_38-Track2-Frame10826-Face1	christopherhill_2006_12_20_19_00-shot20_62-Track1-Frame14186-Face1
takafumihorie	takafumihorie_2004_09_24_19_00-shot24_76-Track1-Frame21163-Face2	takafumihorie_2004_12_01_19_00-shot01_127-Track1-Frame31819-Face1
shinzoabe	shinzoabe_2002_09_26_19_00-shot26_12-Track1-Frame3493-Face2	shinzoabe_2007_12_11_19_00-shot11_23-Track1-Frame5219-Face1
masahikokhomura	masahikokhomura_2007_08_09_19_00-shot09_37-Track1-Frame10969-Face1	masahikokhomura_2008_06_27_19_00-shot27_47-Track2-Frame12207-Face1
takakodoi	takakodoi_2002_02_04_19_00-shot04_58-Track1-Frame14058-Face1	takakodoi_2002_02_19_19_00-shot19_72-Track1-Frame14599-Face1
hideohigashikokubaru	hideohigashikokubaru_2011_01_20_19_00-shot20_104-Track1-Frame38086-Face1	hideohigashikokubaru_2011_01_20_19_00-shot20_80-Track1-Frame32042-Face1
fujiomitarai	fujiomitarai_2009_08_03_19_00-shot03_85-Track1-Frame26009-Face2	fujiomitarai_2009_08_03_19_00-shot03_86-Track1-Frame26155-Face1
yoshimiwatanabe	yoshimiwatanabe_2006_12_28_19_00-shot28_52-Track1-Frame12996-Face1	yoshimiwatanabe_2006_12_28_19_00-shot28_57-Track2-Frame14085-Face1
shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_73-Track1-Frame17764-Face1	shizukaarakawa_2006_05_07_19_00-shot07_84-Track1-Frame19778-Face1
junichirokoizumi	junichirokoizumi_2002_10_03_19_00-shot03_81-Track1-Frame21085-Face1	junichirokoizumi_2004_12_06_19_00-shot06_88-Track1-Frame31250-Face1
ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_50-Track1-Frame24738-Face1	ebizoichikawa_2010_12_08_19_00-shot08_69-Track1-Frame30072-Face1
aifukuhara	aifukuhara_2003_05_27_19_00-shot27_178-Track1-Frame45159-Face2	aifukuhara_2004_12_01_19_00-shot01_191-Track1-Frame48042-Face1
sadakazutanigaki	sadakazutanigaki_2010_04_04_19_00-shot04_62-Track1-Frame18014-Face1	sadakazutanigaki_2010_06_17_19_00-shot17_84-Track1-Frame20568-Face1
marionjones	marionjones_2007_10_06_19_00-shot06_75-Track1-Frame17696-Face1	marionjones_2007_11_16_19_00-shot16_163-Track1-Frame40316-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_175-Track1-Frame45340-Face1	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45629-Face1
barutokaito	barutokaito_2010_03_21_19_00-shot21_203-Track1-Frame47573-Face1	barutokaito_2010_03_23_19_00-shot23_178-Track1-Frame47717-Face1
shizukakamei	shizukakamei_2009_09_09_19_00-shot09_72-Track1-Frame10567-Face1	shizukakamei_2009_09_30_19_00-shot30_119-Track2-Frame35272-Face2
renhomurata	renhomurata_2010_04_26_19_00-shot26_92-Track26-Frame26384-Face1	renhomurata_2010_04_26_19_00-shot26_93-Track1-Frame27099-Face1
akinoriasashoryu	akinoriasashoryu_2005_09_21_19_00-shot21_188-Track3-Frame44586-Face1	akinoriasashoryu_2009_01_26_19_00-shot26_157-Track1-Frame42749-Face1
akiotoyoda	akiotoyoda_2010_02_09_19_00-shot09_43-Track1-Frame7521-Face1	akiotoyoda_2010_02_25_19_00-shot25_45-Track3-Frame11216-Face1
steffigraf	steffigraf_2007_04_22_19_00-shot22_98-Track1-Frame27146-Face1	steffigraf_2007_04_23_19_00-shot23_115-Track1-Frame24044-Face1
yukiohatoyama	yukiohatoyama_2007_11_04_19_00-shot04_80-Track1-Frame10181-Face1	yukiohatoyama_2010_03_09_19_00-shot09_73-Track1-Frame21993-Face1
akihito	akihito_2006_01_02_19_00-shot02_32-Track1-Frame9294-Face1	akihito_2009_01_29_19_00-shot29_44-Track1-Frame17736-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_167-Track1-Frame32935-Face1	naruhito_2006_03_10_19_00-shot10_106-Track1-Frame36733-Face2
masako	masako_2002_12_05_19_00-shot05_222-Track1-Frame38152-Face1	masako_2005_03_10_19_00-shot10_122-Track1-Frame34853-Face1
renhomurata	renhomurata_2010_04_23_19_00-shot23_21-Track1-Frame6163-Face1	renhomurata_2010_04_26_19_00-shot26_93-Track3-Frame27688-Face1
daisuketakahashi	daisuketakahashi_2010_02_17_19_00-shot17_32-Track1-Frame5062-Face1	daisuketakahashi_2010_03_26_19_00-shot26_146-Track1-Frame41782-Face1
yoshitosengoku	yoshitosengoku_2010_10_06_19_00-shot06_52-Track1-Frame23227-Face1	yoshitosengoku_2010_11_25_19_00-shot25_103-Track2-Frame40407-Face1
colinpowell	colinpowell_2004_02_07_19_00-shot07_49-Track1-Frame10094-Face2	colinpowell_2005_09_10_19_00-shot10_131-Track2-Frame35299-Face1
martinahingis	martinahingis_2006_01_30_19_00-shot30_171-Track1-Frame42923-Face2	martinahingis_2006_02_04_19_00-shot04_176-Track1-Frame33984-Face1
jong-ilkim	jong-ilkim_2005_02_22_19_00-shot22_75-Track1-Frame27813-Face1	jong-ilkim_2006_12_11_19_00-shot11_30-Track1-Frame7066-Face1
junichirokoizumi	junichirokoizumi_2002_09_17_19_00-shot17_54-Track1-Frame12329-Face2	junichirokoizumi_2002_09_17_19_00-shot17_63-Track1-Frame15182-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_80-Track1-Frame20305-Face1	mahmoudahmadinejad_2006_02_05_19_00-shot05_116-Track1-Frame23481-Face1
kazuoshii	kazuoshii_2004_01_05_19_00-shot05_68-Track1-Frame18270-Face1	kazuoshii_2005_08_21_19_00-shot21_74-Track1-Frame16517-Face1
condoleezzarice	condoleezzarice_2006_10_17_19_00-shot17_44-Track1-Frame11168-Face1	condoleezzarice_2008_06_27_19_00-shot27_49-Track1-Frame12875-Face1
takeshikoizumi	takeshikoizumi_2008_11_24_19_00-shot24_44-Track1-Frame9591-Face2	takeshikoizumi_2008_11_25_19_00-shot25_46-Track3-Frame10908-Face1
condoleezzarice	condoleezzarice_2005_03_18_19_00-shot18_63-Track1-Frame22699-Face1	condoleezzarice_2006_10_17_19_00-shot17_44-Track1-Frame11168-Face1
shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_87-Track1-Frame28943-Face1	shigeofukuchi_2010_07_06_19_00-shot06_36-Track1-Frame11958-Face1
takakodoi	takakodoi_2001_07_11_19_00-shot11_42-Track1-Frame8361-Face1	takakodoi_2002_03_11_19_00-shot11_132-Track1-Frame36903-Face1
ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_68-Track1-Frame43566-Face1	ebizoichikawa_2010_12_08_19_00-shot08_69-Track1-Frame30072-Face1
pervezmusharraf	pervezmusharraf_2001_09_16_19_00-shot16_77-Track1-Frame20683-Face1	pervezmusharraf_2001_10_15_19_00-shot15_199-Track1-Frame73503-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_7-Track1-Frame670-Face1	mahmoudahmadinejad_2006_01_15_19_00-shot15_83-Track1-Frame21173-Face1
akinoriasashoryu	akinoriasashoryu_2007_03_25_19_00-shot25_146-Track1-Frame42752-Face1	akinoriasashoryu_2008_03_20_19_00-shot20_183-Track1-Frame44428-Face1
shoichinakagawa	shoichinakagawa_2009_02_16_19_00-shot16_84-Track1-Frame18623-Face2	shoichinakagawa_2009_02_17_19_00-shot17_27-Track1-Frame3268-Face1
yoshimiwatanabe	yoshimiwatanabe_2006_12_28_19_00-shot28_55-Track1-Frame13570-Face1	yoshimiwatanabe_2010_06_11_19_00-shot11_91-Track1-Frame18462-Face1
shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_77-Track1-Frame13169-Face1	shoichinakagawa_2009_10_04_19_00-shot04_26-Track1-Frame5682-Face2
georgebush	georgebush_2003_02_07_19_00-shot07_62-Track1-Frame19265-Face1	georgebush_2006_11_04_19_00-shot04_110-Track2-Frame28214-Face2
ryutarohashimoto	ryutarohashimoto_2004_11_30_19_00-shot30_42-Track1-Frame8304-Face2	ryutarohashimoto_2006_07_01_19_00-shot01_58-Track1-Frame8820-Face1
seijimaehara	seijimaehara_2006_03_04_19_00-shot04_31-Track1-Frame7590-Face1	seijimaehara_2010_01_24_19_00-shot24_66-Track1-Frame11851-Face1
takenorikanzaki	takenorikanzaki_2001_07_11_19_00-shot11_7-Track1-Frame2686-Face1	takenorikanzaki_2002_05_15_19_00-shot15_51-Track1-Frame18759-Face1
kosukekitajima	kosukekitajima_2004_01_07_19_00-shot07_149-Track1-Frame38624-Face1	ichiroozawa	ichiroozawa_2008_06_20_19_00-shot20_96-Track3-Frame23499-Face1
azumakoshiishi	azumakoshiishi_2009_07_14_19_00-shot14_5-Track1-Frame922-Face2	hideohigashikokubaru	hideohigashikokubaru_2011_01_20_19_00-shot20_104-Track1-Frame38086-Face1
shintaroishihara	shintaroishihara_2008_06_05_19_00-shot05_143-Track3-Frame42436-Face1	kazuoshii	kazuoshii_2010_05_28_19_00-shot28_72-Track1-Frame17746-Face1
bunmeiibuki	bunmeiibuki_2007_10_29_19_00-shot29_69-Track1-Frame11812-Face2	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_175-Track1-Frame45340-Face1
jong-ilkim	jong-ilkim_2003_03_29_19_00-shot29_147-Track1-Frame37108-Face1	pervezmusharraf	pervezmusharraf_2001_10_08_19_00-shot08_98-Track1-Frame35923-Face1
banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40699-Face1	azumakoshiishi	azumakoshiishi_2011_02_03_19_00-shot03_99-Track1-Frame41000-Face1
moo-hyunroh	moo-hyunroh_2007_09_11_19_00-shot11_155-Track1-Frame37942-Face1	ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_155-Track1-Frame41615-Face1
jyun	jyun_2008_02_07_19_00-shot07_17-Track1-Frame4020-Face1	naokotakahashi	naokotakahashi_2005_11_10_19_00-shot10_164-Track1-Frame46713-Face1
aimiyazato	aimiyazato_2006_01_17_19_00-shot17_215-Track1-Frame50653-Face1	pervezmusharraf	pervezmusharraf_2001_10_08_19_00-shot08_120-Track1-Frame42744-Face1
kaoriiida	kaoriiida_2008_01_18_19_00-shot18_41-Track1-Frame10115-Face1	ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_105-Track1-Frame27887-Face1
fujiomitarai	fujiomitarai_2007_12_10_19_00-shot10_143-Track1-Frame33583-Face1	shinzoabe	shinzoabe_2005_06_07_19_00-shot07_38-Track1-Frame7953-Face1
ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_69-Track1-Frame30072-Face1	shinrikyoaum	shinrikyoaum_2006_02_20_19_00-shot20_16-Track3-Frame5178-Face1
tetsuroyano	tetsuroyano_2008_07_12_19_00-shot12_112-Track3-Frame26105-Face2	gloriamacapagal-arroyo	gloriamacapagal-arroyo_2006_02_25_19_00-shot25_89-Track1-Frame26232-Face1
donaldrumsfeld	donaldrumsfeld_2006_11_09_19_00-shot09_32-Track1-Frame8104-Face1	ichiroozawa	ichiroozawa_2011_03_05_19_00-shot05_55-Track1-Frame20737-Face1
daisuketakahashi	daisuketakahashi_2010_03_30_19_00-shot30_166-Track1-Frame44865-Face1	colinpowell	colinpowell_2001_03_22_19_00-shot22_116-Track2-Frame39151-Face2
tonyblair	tonyblair_2001_09_21_19_00-shot21_47-Track1-Frame13186-Face1	monalisa	monalisa_2008_01_15_19_00-shot15_64-Track1-Frame22684-Face1
jintaohu	jintaohu_2008_05_06_19_00-shot06_33-Track2-Frame4204-Face1	tonyblair	tonyblair_2001_09_21_19_00-shot21_48-Track1-Frame13346-Face1
akiotoyoda	akiotoyoda_2011_01_05_19_00-shot05_44-Track1-Frame18279-Face2	hideohigashikokubaru	hideohigashikokubaru_2010_02_02_19_00-shot02_41-Track1-Frame11673-Face1
