10	300
yukioedano	yukioedano_2010_06_07_19_00-shot07_53-Track1-Frame6149-Face1	yukioedano_2011_05_01_19_00-shot01_21-Track1-Frame7760-Face1
hillaryclinton	hillaryclinton_2008_03_20_19_00-shot20_121-Track1-Frame30627-Face1	hillaryclinton_2009_02_21_19_00-shot21_10-Track1-Frame1354-Face1
akiotoyoda	akiotoyoda_2009_01_20_19_00-shot20_137-Track1-Frame33843-Face1	akiotoyoda_2011_01_05_19_00-shot05_44-Track1-Frame18264-Face1
kazuoshii	kazuoshii_2001_10_29_19_00-shot29_55-Track1-Frame16670-Face1	kazuoshii_2010_01_04_19_00-shot04_49-Track2-Frame11615-Face1
nicolassakozy	nicolassakozy_2005_11_12_19_00-shot12_8-Track1-Frame1333-Face1	nicolassakozy_2005_11_12_19_00-shot12_85-Track1-Frame30241-Face1
jiabaowen	jiabaowen_2010_03_14_19_00-shot14_45-Track1-Frame14502-Face1	jiabaowen_2010_10_05_19_00-shot05_65-Track4-Frame28630-Face2
kosukekitajima	kosukekitajima_2008_04_26_19_00-shot26_96-Track4-Frame15496-Face1	kosukekitajima_2008_04_26_19_00-shot26_97-Track1-Frame15589-Face2
shizukaarakawa	shizukaarakawa_2006_03_04_19_00-shot04_98-Track1-Frame23800-Face1	shizukaarakawa_2006_03_27_19_00-shot27_125-Track1-Frame28690-Face1
daisuketakahashi	daisuketakahashi_2010_02_17_19_00-shot17_32-Track1-Frame4949-Face1	daisuketakahashi_2010_03_30_19_00-shot30_165-Track1-Frame44744-Face1
johnmccain	johnmccain_2008_09_05_19_00-shot05_12-Track1-Frame1201-Face1	johnmccain_2008_09_05_19_00-shot05_82-Track1-Frame22761-Face1
jintaohu	jintaohu_2008_05_04_19_00-shot04_49-Track1-Frame9973-Face1	jintaohu_2008_05_07_19_00-shot07_46-Track1-Frame5910-Face1
kazuoshii	kazuoshii_2002_02_05_19_00-shot05_87-Track1-Frame27461-Face1	kazuoshii_2003_10_27_19_00-shot27_127-Track1-Frame18639-Face1
saddamhussein	saddamhussein_2003_12_16_19_00-shot16_42-Track1-Frame13808-Face1	saddamhussein_2006_12_30_19_00-shot30_14-Track1-Frame3550-Face1
renhomurata	renhomurata_2010_04_23_19_00-shot23_21-Track1-Frame6174-Face1	renhomurata_2010_04_26_19_00-shot26_96-Track5-Frame28979-Face1
saddamhussein	saddamhussein_2004_06_15_19_00-shot15_6-Track1-Frame1455-Face1	saddamhussein_2005_07_18_19_00-shot18_66-Track1-Frame15958-Face1
junichirokoizumi	junichirokoizumi_2002_04_26_19_00-shot26_125-Track1-Frame24248-Face1	junichirokoizumi_2003_01_28_19_00-shot28_99-Track1-Frame36076-Face1
myung-baklee	myung-baklee_2007_12_18_19_00-shot18_109-Track1-Frame29595-Face1	myung-baklee_2010_05_24_19_00-shot24_6-Track1-Frame1156-Face1
jianchaoliu	jianchaoliu_2008_01_31_19_00-shot31_111-Track1-Frame31786-Face1	jianchaoliu_2008_02_14_19_00-shot14_14-Track1-Frame4545-Face1
tetsuroyano	tetsuroyano_2008_07_05_19_00-shot05_140-Track1-Frame34810-Face1	tetsuroyano_2008_09_04_19_00-shot04_91-Track2-Frame26165-Face2
colinpowell	colinpowell_2003_02_14_19_00-shot14_87-Track1-Frame26648-Face1	colinpowell_2004_09_14_19_00-shot14_86-Track1-Frame27498-Face1
naotokan	naotokan_2003_10_05_19_00-shot05_113-Track1-Frame21902-Face1	naotokan_2010_09_14_19_00-shot14_35-Track1-Frame7859-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_02_05_19_00-shot05_116-Track1-Frame23449-Face1	mahmoudahmadinejad_2006_06_12_19_00-shot12_136-Track1-Frame32108-Face1
shizukaarakawa	shizukaarakawa_2006_03_04_19_00-shot04_100-Track1-Frame24069-Face1	shizukaarakawa_2006_05_07_19_00-shot07_82-Track1-Frame19641-Face1
barakobama	barakobama_2008_11_05_19_00-shot05_14-Track1-Frame2514-Face1	barakobama_2009_01_03_19_00-shot03_114-Track1-Frame30107-Face1
yukioedano	yukioedano_2011_01_14_19_00-shot14_73-Track2-Frame27521-Face2	yukioedano_2011_03_30_19_00-shot30_58-Track1-Frame26549-Face1
kazuoshii	kazuoshii_2005_08_11_19_00-shot11_31-Track1-Frame10293-Face1	kazuoshii_2009_07_14_19_00-shot14_77-Track1-Frame20459-Face1
yoshitosengoku	yoshitosengoku_2010_09_18_19_00-shot18_10-Track3-Frame3363-Face3	yoshitosengoku_2010_11_22_19_00-shot22_64-Track1-Frame18625-Face1
kikokawashima	kikokawashima_2006_09_06_19_00-shot06_47-Track2-Frame8679-Face1	kikokawashima_2006_09_11_19_00-shot11_74-Track1-Frame18145-Face1
moo-hyunroh	moo-hyunroh_2004_03_18_19_00-shot18_128-Track1-Frame28576-Face1	moo-hyunroh_2009_05_23_19_00-shot23_105-Track1-Frame23407-Face1
jyun	jyun_2008_02_07_19_00-shot07_17-Track1-Frame4073-Face1	jyun_2008_10_07_19_00-shot07_104-Track1-Frame32556-Face1
sachiyonomura	sachiyonomura_2001_12_04_19_00-shot04_62-Track1-Frame17480-Face1	sachiyonomura_2001_12_05_19_00-shot05_72-Track1-Frame26374-Face1
takafumihorie	takafumihorie_2005_02_08_19_00-shot08_143-Track1-Frame35656-Face1	takafumihorie_2005_03_23_19_00-shot23_235-Track1-Frame51952-Face1
maoasada	maoasada_2010_02_20_19_00-shot20_163-Track1-Frame29118-Face2	maoasada_2010_02_21_19_00-shot21_77-Track4-Frame12584-Face1
jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_55-Track1-Frame14069-Face1	jrtokaibusstaff_2007_06_17_19_00-shot17_66-Track1-Frame16981-Face1
marionjones	marionjones_2007_10_06_19_00-shot06_75-Track1-Frame17584-Face1	marionjones_2007_11_16_19_00-shot16_163-Track1-Frame40410-Face1
christopherhill	christopherhill_2006_07_13_19_00-shot13_46-Track1-Frame11219-Face1	christopherhill_2007_09_27_19_00-shot27_189-Track1-Frame36611-Face1
steffigraf	steffigraf_2007_04_21_19_00-shot21_128-Track1-Frame29930-Face1	steffigraf_2007_05_06_19_00-shot06_77-Track3-Frame19549-Face1
natsuoyamaguchi	natsuoyamaguchi_2009_10_17_19_00-shot17_47-Track1-Frame12180-Face2	natsuoyamaguchi_2010_02_10_19_00-shot10_36-Track1-Frame8603-Face1
takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_84-Track3-Frame15916-Face1	takeshikoizumi_2008_11_29_19_00-shot29_148-Track1-Frame37599-Face1
banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40628-Face1	banrikaieda_2011_05_17_19_00-shot17_41-Track1-Frame34327-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_07_01_19_00-shot01_114-Track1-Frame24956-Face1	hideohigashikokubaru_2010_07_15_19_00-shot15_18-Track1-Frame5379-Face1
shin	shin_2002_01_03_19_00-shot03_11-Track1-Frame8093-Face1	shin_2010_04_19_19_00-shot19_9-Track1-Frame1820-Face1
masaakishirakawa	masaakishirakawa_2008_04_07_19_00-shot07_42-Track1-Frame8080-Face1	masaakishirakawa_2010_06_15_19_00-shot15_185-Track1-Frame45045-Face1
nariakinakayama	nariakinakayama_2008_09_26_19_00-shot26_25-Track1-Frame7089-Face1	nariakinakayama_2008_09_26_19_00-shot26_58-Track2-Frame14035-Face1
fujiomitarai	fujiomitarai_2007_11_12_19_00-shot12_140-Track1-Frame36319-Face1	fujiomitarai_2009_08_03_19_00-shot03_86-Track1-Frame26260-Face1
tetsuroyano	tetsuroyano_2008_07_13_19_00-shot13_1-Track2-Frame218-Face2	tetsuroyano_2008_09_04_19_00-shot04_88-Track1-Frame24785-Face1
katsuyoshieto	katsuyoshieto_2008_07_09_19_00-shot09_117-Track1-Frame30035-Face2	katsuyoshieto_2008_07_15_19_00-shot15_125-Track1-Frame33307-Face1
aifukuhara	aifukuhara_2004_08_03_19_00-shot03_157-Track1-Frame40755-Face1	aifukuhara_2008_01_05_19_00-shot05_175-Track1-Frame45532-Face1
yoshitosengoku	yoshitosengoku_2010_08_10_19_00-shot10_65-Track1-Frame23972-Face1	yoshitosengoku_2010_09_22_19_00-shot22_80-Track1-Frame30171-Face1
tetsuroyano	tetsuroyano_2008_07_10_19_00-shot10_10-Track2-Frame3314-Face1	tetsuroyano_2008_09_04_19_00-shot04_91-Track2-Frame26165-Face2
marionjones	marionjones_2007_10_06_19_00-shot06_62-Track2-Frame15210-Face1	marionjones_2007_10_06_19_00-shot06_75-Track1-Frame17584-Face1
katsuyaokada	katsuyaokada_2005_04_12_19_00-shot12_68-Track1-Frame24132-Face1	katsuyaokada_2005_06_17_19_00-shot17_20-Track1-Frame4190-Face1
kazuoshii	kazuoshii_2001_07_05_19_00-shot05_42-Track1-Frame14729-Face1	kazuoshii_2001_08_13_19_00-shot13_93-Track1-Frame14028-Face1
jyun	jyun_2008_02_10_19_00-shot10_18-Track1-Frame4964-Face1	jyun_2008_10_07_19_00-shot07_104-Track1-Frame32556-Face1
barakobama	barakobama_2008_11_08_19_00-shot08_7-Track1-Frame1054-Face1	barakobama_2009_11_10_19_00-shot10_15-Track1-Frame3897-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_82-Track1-Frame20755-Face1	mahmoudahmadinejad_2006_01_15_19_00-shot15_83-Track1-Frame20906-Face1
akitakasaiki	akitakasaiki_2008_12_07_19_00-shot07_95-Track2-Frame34977-Face1	akitakasaiki_2008_12_07_19_00-shot07_96-Track1-Frame35067-Face2
ryutarohashimoto	ryutarohashimoto_2004_07_30_19_00-shot30_54-Track1-Frame19943-Face1	ryutarohashimoto_2006_07_01_19_00-shot01_58-Track1-Frame8641-Face1
condoleezzarice	condoleezzarice_2005_03_18_19_00-shot18_63-Track1-Frame22999-Face1	condoleezzarice_2008_06_27_19_00-shot27_37-Track1-Frame10028-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_105-Track1-Frame27860-Face1	ryutarohashimoto_2004_11_30_19_00-shot30_43-Track1-Frame8427-Face1
masako	masako_2002_12_05_19_00-shot05_224-Track1-Frame38632-Face1	masako_2005_02_23_19_00-shot23_129-Track1-Frame32789-Face1
kosukekitajima	kosukekitajima_2005_02_26_19_00-shot26_201-Track1-Frame47974-Face1	kosukekitajima_2007_03_04_19_00-shot04_179-Track1-Frame41583-Face1
pervezmusharraf	pervezmusharraf_2001_12_22_19_00-shot22_101-Track1-Frame38357-Face1	pervezmusharraf_2002_01_29_19_00-shot29_146-Track1-Frame31321-Face1
colinpowell	colinpowell_2003_02_14_19_00-shot14_87-Track1-Frame26648-Face1	colinpowell_2004_09_14_19_00-shot14_10-Track1-Frame1649-Face1
nariakinakayama	nariakinakayama_2008_09_26_19_00-shot26_25-Track1-Frame7089-Face1	nariakinakayama_2008_09_26_19_00-shot26_57-Track1-Frame13811-Face2
mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_7-Track1-Frame697-Face1	mahmoudahmadinejad_2006_02_05_19_00-shot05_116-Track1-Frame23449-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_41-Track2-Frame12036-Face1	takeshiokada_2006_06_12_19_00-shot12_58-Track1-Frame18130-Face1
katsuyaokada	katsuyaokada_2004_05_13_19_00-shot13_51-Track1-Frame19250-Face1	katsuyaokada_2005_08_08_19_00-shot08_311-Track1-Frame52144-Face1
tonyblair	tonyblair_2001_10_09_19_00-shot09_139-Track1-Frame45258-Face2	tonyblair_2001_10_10_19_00-shot10_125-Track1-Frame50263-Face1
takafumihorie	takafumihorie_2004_09_24_19_00-shot24_77-Track1-Frame21257-Face1	takafumihorie_2005_03_12_19_00-shot12_10-Track1-Frame1428-Face1
katsuyoshieto	katsuyoshieto_2008_07_17_19_00-shot17_47-Track1-Frame13743-Face1	katsuyoshieto_2008_07_18_19_00-shot18_77-Track1-Frame21579-Face2
myung-baklee	myung-baklee_2008_01_17_19_00-shot17_136-Track1-Frame36167-Face1	myung-baklee_2010_05_05_19_00-shot05_43-Track1-Frame9421-Face1
jintaohu	jintaohu_2006_10_06_19_00-shot06_60-Track1-Frame18446-Face1	jintaohu_2008_05_04_19_00-shot04_3-Track1-Frame296-Face1
hidekimatsui	hidekimatsui_2003_06_06_19_00-shot06_198-Track1-Frame48190-Face1	hidekimatsui_2005_04_15_19_00-shot15_167-Track1-Frame42122-Face1
katsuyoshieto	katsuyoshieto_2008_07_08_19_00-shot08_93-Track1-Frame29659-Face2	katsuyoshieto_2008_07_17_19_00-shot17_47-Track1-Frame13743-Face1
yukioedano	yukioedano_2010_04_20_19_00-shot20_29-Track1-Frame9987-Face1	yukioedano_2010_06_05_19_00-shot05_24-Track1-Frame5507-Face1
yujiang	yujiang_2006_07_11_19_00-shot11_36-Track1-Frame12734-Face1	yujiang_2008_04_03_19_00-shot03_11-Track1-Frame1183-Face1
masahikokhomura	masahikokhomura_2008_06_18_19_00-shot18_6-Track1-Frame2095-Face1	masahikokhomura_2008_06_27_19_00-shot27_33-Track1-Frame9057-Face1
yasuofukuda	yasuofukuda_2007_09_13_19_00-shot13_18-Track1-Frame3904-Face1	yasuofukuda_2008_03_29_19_00-shot29_27-Track1-Frame8818-Face1
georgebush	georgebush_2002_02_18_19_00-shot18_17-Track1-Frame4261-Face1	georgebush_2003_01_29_19_00-shot29_84-Track1-Frame25268-Face1
kenfunato	kenfunato_2008_02_27_19_00-shot27_10-Track1-Frame2324-Face1	kenfunato_2008_02_27_19_00-shot27_11-Track2-Frame2600-Face1
moo-hyunroh	moo-hyunroh_2006_04_25_19_00-shot25_8-Track1-Frame1643-Face1	moo-hyunroh_2007_04_18_19_00-shot18_141-Track1-Frame34662-Face1
pervezmusharraf	pervezmusharraf_2001_10_08_19_00-shot08_98-Track1-Frame35958-Face1	pervezmusharraf_2001_10_31_19_00-shot31_53-Track1-Frame12641-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_08_28_19_00-shot28_85-Track1-Frame41471-Face1	hideohigashikokubaru_2011_01_20_19_00-shot20_80-Track1-Frame31900-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_63-Track1-Frame15962-Face1	tsuyoshiyamashita_2007_10_30_19_00-shot30_78-Track1-Frame16932-Face1
takafumihorie	takafumihorie_2005_03_16_19_00-shot16_2-Track1-Frame403-Face1	takafumihorie_2005_05_16_19_00-shot16_33-Track1-Frame10598-Face1
kazuoshii	kazuoshii_2001_05_17_19_00-shot17_31-Track1-Frame11072-Face1	kazuoshii_2003_01_04_19_00-shot04_91-Track1-Frame29367-Face1
junichirokoizumi	junichirokoizumi_2002_02_01_19_00-shot01_100-Track1-Frame22281-Face1	junichirokoizumi_2003_12_09_19_00-shot09_3-Track1-Frame486-Face1
donaldrumsfeld	donaldrumsfeld_2001_11_27_19_00-shot27_43-Track1-Frame20493-Face1	donaldrumsfeld_2003_03_24_19_00-shot24_75-Track1-Frame25973-Face1
kenfunato	kenfunato_2008_02_27_19_00-shot27_27-Track1-Frame7182-Face1	kenfunato_2008_02_27_19_00-shot27_29-Track2-Frame7823-Face1
osamabinladen	osamabinladen_2002_01_09_19_00-shot09_1-Track1-Frame233-Face1	osamabinladen_2003_12_17_19_00-shot17_48-Track1-Frame12438-Face2
akinoriasashoryu	akinoriasashoryu_2007_08_06_19_00-shot06_197-Track1-Frame46926-Face1	akinoriasashoryu_2008_01_13_19_00-shot13_41-Track1-Frame10434-Face1
masahikokhomura	masahikokhomura_2008_06_18_19_00-shot18_6-Track1-Frame2095-Face1	masahikokhomura_2008_06_27_19_00-shot27_34-Track1-Frame9477-Face1
masako	masako_2002_12_05_19_00-shot05_221-Track1-Frame37860-Face1	masako_2005_03_10_19_00-shot10_122-Track1-Frame34852-Face1
tetsuroyano	tetsuroyano_2008_07_10_19_00-shot10_10-Track2-Frame3314-Face1	tetsuroyano_2008_07_13_19_00-shot13_1-Track2-Frame218-Face2
kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_107-Track1-Frame22575-Face1	kosukekitajima_2010_04_12_19_00-shot12_160-Track1-Frame44867-Face1
katsuyoshieto	katsuyoshieto_2008_07_21_19_00-shot21_4-Track1-Frame540-Face1	katsuyoshieto_2008_09_04_19_00-shot04_87-Track4-Frame24276-Face1
hillaryclinton	hillaryclinton_2008_02_06_19_00-shot06_102-Track1-Frame26998-Face1	hillaryclinton_2009_02_21_19_00-shot21_44-Track1-Frame8808-Face1
naruhito	naruhito_2004_05_14_19_00-shot14_207-Track1-Frame40865-Face1	naruhito_2006_03_10_19_00-shot10_106-Track1-Frame36658-Face1
barakobama	barakobama_2009_11_10_19_00-shot10_26-Track1-Frame6985-Face1	barakobama_2009_11_10_19_00-shot10_43-Track1-Frame12594-Face1
taroaso	taroaso_2007_09_27_19_00-shot27_134-Track1-Frame24802-Face2	taroaso_2009_06_25_19_00-shot25_36-Track1-Frame11185-Face1
masako	masako_2002_12_05_19_00-shot05_221-Track1-Frame37860-Face1	masako_2004_05_12_19_00-shot12_111-Track1-Frame28245-Face1
ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_50-Track1-Frame24755-Face1	ebizoichikawa_2010_12_08_19_00-shot08_56-Track1-Frame25147-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_10-Track1-Frame1289-Face1	sennichihoshino_2001_12_15_19_00-shot15_175-Track1-Frame45280-Face1
moo-hyunroh	moo-hyunroh_2006_10_09_19_00-shot09_105-Track1-Frame21389-Face1	moo-hyunroh_2007_10_03_19_00-shot03_146-Track1-Frame31190-Face2
aifukuhara	aifukuhara_2005_04_22_19_00-shot22_183-Track1-Frame43509-Face2	aifukuhara_2006_05_03_19_00-shot03_195-Track1-Frame47114-Face1
jintaohu	jintaohu_2008_05_04_19_00-shot04_48-Track1-Frame9852-Face1	jintaohu_2008_05_08_19_00-shot08_27-Track2-Frame4236-Face2
shizukakamei	shizukakamei_2007_07_07_19_00-shot07_27-Track1-Frame7298-Face1	shizukakamei_2009_08_09_19_00-shot09_116-Track2-Frame28907-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_106-Track1-Frame28034-Face1	ryutarohashimoto_2004_07_30_19_00-shot30_58-Track1-Frame20585-Face1
junichirokoizumi	junichirokoizumi_2001_11_19_19_00-shot19_115-Track1-Frame33057-Face1	junichirokoizumi_2002_03_27_19_00-shot27_6-Track2-Frame1686-Face1
shinzoabe	shinzoabe_2006_09_01_19_00-shot01_21-Track1-Frame3726-Face1	shinzoabe_2007_07_11_19_00-shot11_55-Track1-Frame9171-Face1
masaakishirakawa	masaakishirakawa_2008_09_17_19_00-shot17_35-Track1-Frame13047-Face1	masaakishirakawa_2008_12_19_19_00-shot19_2-Track1-Frame237-Face1
masako	masako_2002_12_05_19_00-shot05_223-Track1-Frame38383-Face1	masako_2005_02_23_19_00-shot23_129-Track1-Frame32789-Face1
barakobama	barakobama_2008_11_05_19_00-shot05_8-Track1-Frame1529-Face1	barakobama_2009_11_10_19_00-shot10_13-Track1-Frame3516-Face1
jiabaowen	jiabaowen_2007_12_02_19_00-shot02_84-Track1-Frame17333-Face1	jiabaowen_2010_05_30_19_00-shot30_116-Track1-Frame29495-Face1
yukiohatoyama	yukiohatoyama_2009_06_24_19_00-shot24_4-Track1-Frame323-Face1	yukiohatoyama_2009_08_06_19_00-shot06_109-Track1-Frame38185-Face1
pervezmusharraf	pervezmusharraf_2001_09_17_19_00-shot17_6-Track1-Frame4323-Face1	pervezmusharraf_2001_10_03_19_00-shot03_26-Track1-Frame8382-Face1
jiabaowen	jiabaowen_2007_10_22_19_00-shot22_122-Track1-Frame33979-Face1	jiabaowen_2010_03_14_19_00-shot14_48-Track1-Frame14969-Face1
condoleezzarice	condoleezzarice_2005_03_18_19_00-shot18_110-Track1-Frame29243-Face1	condoleezzarice_2006_10_12_19_00-shot12_31-Track1-Frame8176-Face1
saddamhussein	saddamhussein_2003_08_02_19_00-shot02_13-Track1-Frame4283-Face1	saddamhussein_2004_06_15_19_00-shot15_6-Track1-Frame1455-Face1
ichirosuzuki	ichirosuzuki_2001_07_03_19_00-shot03_65-Track1-Frame12835-Face1	ichirosuzuki_2006_03_21_19_00-shot21_93-Track1-Frame13262-Face1
yoshimiwatanabe	yoshimiwatanabe_2007_08_31_19_00-shot31_176-Track1-Frame41774-Face1	yoshimiwatanabe_2009_08_08_19_00-shot08_61-Track1-Frame19210-Face1
natsuoyamaguchi	natsuoyamaguchi_2009_10_17_19_00-shot17_48-Track1-Frame12279-Face2	natsuoyamaguchi_2010_01_04_19_00-shot04_47-Track1-Frame10735-Face1
makikotanaka	makikotanaka_2001_07_06_19_00-shot06_55-Track1-Frame6302-Face1	makikotanaka_2001_08_03_19_00-shot03_30-Track1-Frame10402-Face1
yoshitosengoku	yoshitosengoku_2010_08_15_19_00-shot15_66-Track1-Frame19787-Face1	yoshitosengoku_2010_11_10_19_00-shot10_62-Track1-Frame29974-Face1
kazuoshii	kazuoshii_2001_08_01_19_00-shot01_65-Track1-Frame16751-Face1	kazuoshii_2002_04_19_19_00-shot19_37-Track1-Frame9453-Face1
martinahingis	martinahingis_2006_01_30_19_00-shot30_172-Track1-Frame42947-Face1	martinahingis_2006_02_04_19_00-shot04_177-Track1-Frame34019-Face1
aifukuhara	aifukuhara_2004_12_01_19_00-shot01_190-Track1-Frame47557-Face1	aifukuhara_2005_04_22_19_00-shot22_182-Track1-Frame43083-Face1
takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_84-Track3-Frame15916-Face1	takeshikoizumi_2008_11_24_19_00-shot24_44-Track1-Frame9629-Face1
makikotanaka	makikotanaka_2002_01_25_19_00-shot25_37-Track1-Frame12768-Face1	makikotanaka_2002_02_04_19_00-shot04_71-Track1-Frame17507-Face1
yoshitosengoku	yoshitosengoku_2009_10_18_19_00-shot18_2-Track1-Frame5-Face1	yoshitosengoku_2011_01_07_19_00-shot07_35-Track1-Frame17962-Face1
masahikokhomura	masahikokhomura_2007_06_07_19_00-shot07_31-Track1-Frame10874-Face1	masahikokhomura_2008_06_27_19_00-shot27_47-Track2-Frame12126-Face1
makikotanaka	makikotanaka_2001_08_03_19_00-shot03_51-Track6-Frame18087-Face1	makikotanaka_2002_02_01_19_00-shot01_50-Track1-Frame10927-Face1
yukiohatoyama	yukiohatoyama_2008_03_12_19_00-shot12_25-Track1-Frame6611-Face1	yukiohatoyama_2009_01_27_19_00-shot27_10-Track1-Frame779-Face1
takakodoi	takakodoi_2001_07_11_19_00-shot11_42-Track1-Frame8380-Face1	takakodoi_2002_03_11_19_00-shot11_132-Track1-Frame36909-Face1
condoleezzarice	condoleezzarice_2005_03_18_19_00-shot18_114-Track1-Frame31293-Face1	condoleezzarice_2005_03_18_19_00-shot18_96-Track2-Frame26321-Face1
takeshikoizumi	takeshikoizumi_2008_11_29_19_00-shot29_148-Track1-Frame37599-Face1	naokotakahashi	naokotakahashi_2003_01_30_19_00-shot30_145-Track1-Frame44322-Face1
sadakazutanigaki	sadakazutanigaki_2002_10_03_19_00-shot03_125-Track1-Frame35857-Face1	bunmeiibuki	bunmeiibuki_2008_09_19_19_00-shot19_127-Track1-Frame35734-Face1
zico	zico_2006_03_22_19_00-shot22_169-Track1-Frame45668-Face1	colinpowell	colinpowell_2003_08_04_19_00-shot04_113-Track1-Frame37845-Face1
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_154-Track1-Frame38968-Face1	takakodoi	takakodoi_2002_04_05_19_00-shot05_97-Track1-Frame31840-Face1
mizuhofukushima	mizuhofukushima_2007_02_07_19_00-shot07_109-Track1-Frame33281-Face1	donaldrumsfeld	donaldrumsfeld_2004_11_09_19_00-shot09_32-Track1-Frame6740-Face1
jyun	jyun_2008_02_07_19_00-shot07_41-Track2-Frame12071-Face1	ichirosuzuki	ichirosuzuki_2004_10_04_19_00-shot04_63-Track1-Frame16955-Face1
seijimaehara	seijimaehara_2009_12_13_19_00-shot13_48-Track1-Frame10292-Face1	jyun	jyun_2008_02_07_19_00-shot07_41-Track2-Frame12071-Face1
saddamhussein	saddamhussein_2007_01_08_19_00-shot08_60-Track1-Frame19461-Face1	takenorikanzaki	takenorikanzaki_2001_10_31_19_00-shot31_170-Track1-Frame44237-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_86-Track1-Frame33395-Face1	shizukakamei	shizukakamei_2009_09_24_19_00-shot24_80-Track2-Frame26325-Face1
shinzoabe	shinzoabe_2005_05_28_19_00-shot28_129-Track1-Frame33637-Face1	bunmeiibuki	bunmeiibuki_2009_05_14_19_00-shot14_85-Track2-Frame20930-Face1
condoleezzarice	condoleezzarice_2008_06_27_19_00-shot27_49-Track1-Frame13157-Face1	fujiomitarai	fujiomitarai_2007_12_10_19_00-shot10_143-Track1-Frame33711-Face1
tonyblair	tonyblair_2001_09_21_19_00-shot21_50-Track1-Frame13522-Face1	taroaso	taroaso_2007_09_15_19_00-shot15_75-Track1-Frame9500-Face1
masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_20-Track1-Frame5123-Face1	shoichinakagawa	shoichinakagawa_2004_04_23_19_00-shot23_29-Track1-Frame15939-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_180-Track1-Frame45969-Face1	naotokan	naotokan_2010_06_25_19_00-shot25_179-Track1-Frame30370-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_177-Track1-Frame35021-Face1	taroaso	taroaso_2007_08_09_19_00-shot09_35-Track1-Frame10297-Face1
shinzoabe	shinzoabe_2006_10_26_19_00-shot26_48-Track1-Frame18805-Face1	steffigraf	steffigraf_2007_04_21_19_00-shot21_128-Track1-Frame29930-Face1
yumieyoshiba	yumieyoshiba_2006_02_11_19_00-shot11_213-Track1-Frame50821-Face1	nicolassakozy	nicolassakozy_2005_11_12_19_00-shot12_85-Track1-Frame30241-Face1
takakodoi	takakodoi_2001_09_27_19_00-shot27_136-Track1-Frame42927-Face1	yoshitosengoku	yoshitosengoku_2010_11_15_19_00-shot15_84-Track1-Frame45671-Face1
